City,Country,Quality of Life Index,Purchasing Power Index,Safety Index,Healthcare Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Climate Index,Year,Continent,Latitude,Longitude
Seattle,United States,87.00126292155853,85.70027461749706,52.19518825608264,72.95983086680762,40.36453389026011,97.36647631844139,48.40063974410236,81.01204819277109,90.42615294804436,2020,North America,47.6038321,-122.3300624
Seattle,United States,83.90994204190815,80.24427842997746,53.26493830583669,73.10769230769232,40.56415614018426,96.86196904374867,54.3646603308694,81.89853493158978,90.42615294804436,2019,North America,47.6038321,-122.3300624
Seattle,United States,84.88161937466113,88.7992436180271,56.3551944283227,68.15731682970652,45.61899862825788,98.15286023937423,45.02061184638751,76.54440154440154,90.23063276167947,2018,North America,47.6038321,-122.3300624
Perth,Australia,88.92802915274827,61.780422637843095,58.47258665930121,80.36296900489397,48.8279482306091,92.03069657615112,61.80087266957557,87.49392909179213,95.07297139521306,2022,Oceania,-31.9558964,115.8605801
Perth,Australia,87.76582591493572,68.26388359868973,58.06672135630299,79.90084693245196,44.36785620800977,89.31365973619495,61.659684819469376,87.98933462610593,95.07297139521306,2021,Oceania,-31.9558964,115.8605801
Perth,Australia,85.97221572571215,64.82934484111416,57.006932173440255,80.95137420718815,51.61382191000569,96.51326839099765,58.89644142343062,87.20481927710844,95.07297139521306,2020,Oceania,-31.9558964,115.8605801
Perth,Australia,86.62951404369149,75.19862445155935,54.66518785526134,82.58461538461538,50.584101054231176,96.72768393526044,64.58993312214008,85.65201598256448,95.07297139521306,2019,Oceania,-31.9558964,115.8605801
Perth,Australia,85.8485450930779,79.83611723920579,56.03598374927453,78.03952884807347,47.1622085048011,97.5497125624352,57.62638316337601,81.88947876447875,94.48846836191603,2018,Oceania,-31.9558964,115.8605801
San Diego,United States,88.8247798360158,72.6499878552344,65.68153569948902,66.25203915171289,50.47515612272604,90.27941755214482,65.41055136850457,73.2394366197183,96.6725043782837,2022,North America,32.7174202,-117.1627728
San Diego,United States,87.97601384767557,78.38805515350042,65.85999453103638,64.51146457343525,48.22441322746707,91.75050301810865,65.70915619389586,73.7001575566598,96.6725043782837,2021,North America,32.7174202,-117.1627728
San Diego,United States,89.72823799055148,83.58179678305218,66.08672013048796,66.4059196617336,51.32902980823998,97.63520322472287,65.47381047580967,73.144578313253,96.6725043782837,2020,North America,32.7174202,-117.1627728
San Diego,United States,85.90280873829693,78.63156646507767,65.04921669208375,71.58974358974358,51.4768733972837,96.96798360308149,65.24111228440688,73.59244460588448,96.6725043782837,2019,North America,32.7174202,-117.1627728
San Diego,United States,89.06560636182903,87.61424519382288,70.5165409170052,73.94689558794168,55.07544581618655,98.030345867496,57.36602299848123,73.85376447876448,96.49911295091661,2018,North America,32.7174202,-117.1627728
Eindhoven,Netherlands,88.04737321591254,47.74107359727958,82.83386272614278,69.88172920065254,47.968141913295334,89.92522628886266,81.69377231257437,88.63525983487129,83.01225919439578,2022,Europe,51.4392648,5.478633
Eindhoven,Netherlands,90.22626112759643,57.492191666031836,82.89581624282201,70.4813055153894,46.130355117354505,89.11245249273418,82.56533014163175,88.83771664040722,83.01225919439578,2021,Europe,51.4392648,5.478633
Eindhoven,Netherlands,91.10809673043642,65.30011769321302,81.29672420823704,69.45031712473572,51.73723182077083,97.25226738327176,81.20751699320272,88.44578313253012,83.01225919439578,2020,Europe,51.4392648,5.478633
Eindhoven,Netherlands,96.47347302719571,73.1945926716471,80.39650630805491,100.0,52.312660271630726,98.0493321082762,92.39704329461458,93.32849013197723,83.01225919439578,2019,Europe,51.4392648,5.478633
Eindhoven,Netherlands,93.99963853244172,73.2114717932556,84.48926291352292,100.0,53.60939643347051,98.02563377626991,81.55782165328705,89.28571428571429,82.7084565345949,2018,Europe,51.4392648,5.478633
San Jose,United States,88.04129972669298,90.53315521010444,53.4318464300511,71.37030995106034,52.06806045796001,90.181031090122,56.56485521618406,60.45410393394852,94.86281377699942,2022,North America,37.3361905,-121.890583
San Jose,United States,83.00568743818002,92.52685305096365,52.16024063439979,70.873786407767,49.68152866242039,88.37469260004471,57.1115100738081,59.76245303599563,94.86281377699942,2021,North America,37.3361905,-121.890583
San Jose,United States,84.52219467701951,92.271479011377,57.672964523582976,65.98308668076109,47.13309284222517,96.71481357070877,56.45741703318672,57.48192771084337,94.86281377699942,2020,North America,37.3361905,-121.890583
San Jose,United States,85.85376727596967,100.0,57.03590738943574,65.55897435897435,47.97226707189667,96.9043748674818,69.44737768391411,54.18331517132824,94.86281377699942,2019,North America,37.3361905,-121.890583
San Jose,United States,78.97614314115309,82.63473053892216,52.147417295414975,67.35875424236373,50.0514403292181,97.3141080011309,70.31894120199611,52.63030888030888,94.16913069189827,2018,North America,37.3361905,-121.890583
Victoria,Canada,86.99665958092925,49.0769978139422,65.73677668830271,63.41761827079935,49.407186170694175,86.81621408894136,76.61642205474018,98.04516755706653,91.34851138353764,2022,North America,48.4283182,-123.3649533
Victoria,Canada,90.22007912957469,59.25954140321473,67.48701121137547,63.9743854575501,54.83814675857255,87.21216186004918,76.34151206862158,97.92752393649255,91.34851138353764,2021,North America,48.4283182,-123.3649533
Victoria,Canada,88.51676879180505,56.91774552111939,71.97227130623895,64.79915433403806,53.749762673248526,96.00268726906282,74.23030787684925,97.3132530120482,91.34851138353764,2020,North America,48.4283182,-123.3649533
Victoria,Canada,86.84351315202854,56.90145855567414,70.8581727436573,72.32820512820511,56.65305347136481,95.74528235210968,82.41816261879619,96.04068289139121,91.34851138353764,2019,North America,48.4283182,-123.3649533
Victoria,Canada,89.05205132839328,68.57863220926568,72.01102727800348,62.90676781792774,56.395747599451305,97.40834982565262,72.59709264482535,97.21283783783784,91.21230041395623,2018,North America,48.4283182,-123.3649533
Copenhagen,Denmark,86.3710901913149,50.01821714840904,78.63554757630162,81.21941272430666,38.82704317132773,84.73042109405745,75.94208647362157,89.88586692569208,81.09748978400465,2022,Europe,55.6867243,12.5700724
Copenhagen,Denmark,87.33926805143423,57.24080140169115,78.1241454744326,80.06610204503204,33.15592007678214,84.70824949698189,76.0622381807301,90.64355835656283,81.09748978400465,2021,Europe,55.6867243,12.5700724
